20366.0,14436298349.0,14436298350.0,1.169e+14,3.0282e+14,994.923,1366.39,0.389559,1142.05,289.027
20511.0,14432106318.0,14432106321.0,3.9835e+14,6.6779e+13,1497.15,825.517,0.970462,622.445,322.892
20559.0,14432008031.0,14432008032.0,6.9978e+13,5.9856e+14,838.493,1714.81,0.285519,-1082.69,301.509
20576.0,14436786133.0,14436835694.0,2.7972e+14,6.9555e+13,1330.73,836.799,0.559375,1058.39,195.277
20764.0,14430595400.0,14430595401.0,9.5307e+14,1.0472e+14,2002.41,959.082,0.312291,1167.9,353.859
20854.0,14439267940.0,14439267941.0,1.3586e+14,3.506e+14,1046.04,1434.77,0.606353,1258.18,485.99
21093.0,14432449925.0,14432449932.0,6.9907e+13,5.4018e+14,838.211,1657.14,0.869523,990.539,388.571
21169.0,14432936457.0,14432936461.0,7.4619e+14,6.9343e+13,1845.56,835.949,1.21591,139.424,71.5535
21406.0,14433326254.0,14433326255.0,1.1234e+14,6.3441e+14,981.805,1748.38,0.594882,1686.72,340.034
21580.0,14441051337.0,14441051340.0,5.1365e+14,1.3203e+14,1629.55,1036.1,0.466143,1616.8,474.037
21604.0,14434252297.0,14434252298.0,5.6206e+14,1.0552e+14,1679.21,961.517,0.582146,1480.8,1101.76
21800.0,14440526535.0,14440526536.0,1.874e+14,1.7735e+15,1164.4,2462.97,0.491004,-1767.32,943.8
21872.0,14433521167.0,14433521169.0,1.079e+14,5.6462e+14,968.68,1681.77,0.821734,947.082,507.671
21884.0,14430402444.0,14430402447.0,2.1638e+14,7.8164e+13,1221.57,869.99,0.650494,-240.627,1025.37
21925.0,14433962073.0,14433962074.0,1.0038e+15,5.929e+14,2037.35,1709.38,0.977469,1491.03,221.009
21951.0,14435521095.0,14435521098.0,6.7532e+13,1.8855e+14,828.607,1166.78,0.388393,1064.27,206.566
22004.0,14436052839.0,14436052837.0,5.1904e+14,6.6779e+13,1635.23,825.517,0.740303,791.936,131.271
22010.0,14436884753.0,14436884756.0,2.4783e+14,7.6258e+13,1278.09,862.863,0.409199,1033.74,135.878
22040.0,14439655244.0,14439655245.0,6.128e+14,8.1574e+13,1728.29,882.464,0.198446,-1270.31,206.721
22361.0,14430792166.0,14430792165.0,1.09e+14,5.511e+14,971.977,1668.23,0.190895,-993.505,749.833
22445.0,14434548105.0,14434548106.0,2.0276e+14,6.0287e+13,1195.38,797.848,0.261467,1144.28,335.836
22848.0,14438536238.0,14438536239.0,9.6723e+13,4.4447e+14,934.018,1552.84,0.64476,1107.5,513.735
22913.0,14431031341.0,14431031346.0,7.9669e+13,2.2092e+14,875.539,1230.05,0.43231,901.56,358.428
22984.0,14432936821.0,14432936824.0,8.2068e+13,5.9864e+14,884.242,1714.88,0.545895,-803.816,60.3618
23128.0,14437030494.0,14437030493.0,7.5082e+13,6.4928e+14,858.404,1761.93,0.44976,1765.04,866.855
23241.0,14438731938.0,14438731937.0,3.1472e+14,6.3604e+13,1384.06,812.219,0.434995,1135.05,52.0808
23279.0,14438975218.0,14438975215.0,6.2192e+13,1.8425e+14,806.166,1157.83,0.423633,918.956,334.421
23369.0,14442287357.0,14442287359.0,6.8896e+13,1.6894e+14,834.149,1124.83,0.286887,835.445,857.728
